x,y,z
-0.0434398,-0.0909552,0
0.0351574,-0.233648,0
0.119672,-0.395176,0
0.229836,-0.597067,0
0.324812,-0.752873,0
0.415255,-0.877941,0
-0.0435134,-0.0920797,0
0.0355843,-0.233973,0
0.120572,-0.395244,0
0.230419,-0.597032,0
0.324887,-0.752835,0
0.415255,-0.877941,0
-0.0433502,-0.0914337,0
0.0357057,-0.233462,0
0.120634,-0.394866,0
0.230423,-0.596807,0
0.324881,-0.752734,0
0.415255,-0.877941,0
-0.0435105,-0.0910464,0
0.0355902,-0.233148,0
0.120547,-0.394632,0
0.23036,-0.596661,0
0.324842,-0.752668,0
0.415255,-0.877941,0
-0.0431356,-0.0915346,0
0.0358883,-0.233549,0
0.120781,-0.394928,0
0.230535,-0.596836,0
0.32494,-0.752741,0
0.415255,-0.877941,0
-0.0438982,-0.0909097,0
0.035274,-0.233026,0
0.120304,-0.394544,0
0.230186,-0.596617,0
0.32475,-0.752655,0
0.415255,-0.877941,0
-0.0433917,-0.0922047,0
0.0351654,-0.234679,0
0.119685,-0.39595,0
0.2299,-0.597538,0
0.324878,-0.753085,0
0.415255,-0.877941,0
-0.0427438,-0.0914304,0
0.0357071,-0.234081,0
0.12008,-0.395499,0
0.230149,-0.597245,0
0.324994,-0.752939,0
0.415255,-0.877941,0
-0.0433211,-0.0918067,0
0.0352394,-0.234363,0
0.119741,-0.395713,0
0.229936,-0.597386,0
0.324889,-0.753011,0
0.415255,-0.877941,0
-0.0432201,-0.0915939,0
0.0353224,-0.234197,0
0.119798,-0.395588,0
0.229965,-0.597308,0
0.324901,-0.752974,0
0.415255,-0.877941,0
-0.0438382,-0.091738,0
0.0348146,-0.234293,0
0.119416,-0.395666,0
0.229707,-0.59737,0
0.32477,-0.753014,0
0.415255,-0.877941,0
-0.0434372,-0.0917012,0
0.0351507,-0.234274,0
0.119676,-0.395647,0
0.22989,-0.597346,0
0.324863,-0.752994,0
0.415255,-0.877941,0
-0.0440917,-0.0914701,0
0.0345918,-0.23407,0
0.119226,-0.395505,0
0.22955,-0.597288,0
0.324686,-0.752986,0
0.415255,-0.877941,0
-0.0435695,-0.0918754,0
0.0350205,-0.234409,0
0.119565,-0.395751,0
0.229803,-0.597423,0
0.324822,-0.753037,0
0.415255,-0.877941,0
-0.0424247,-0.0914949,0
0.0359748,-0.234141,0
0.12029,-0.395539,0
0.230301,-0.597259,0
0.325073,-0.752937,0
0.415255,-0.877941,0
-0.0431164,-0.0917658,0
0.0353822,-0.234336,0
0.119828,-0.395694,0
0.229972,-0.597382,0
0.324909,-0.753012,0
0.415255,-0.877941,0
-0.0429953,-0.0911134,0
0.0360192,-0.233217,0
0.120881,-0.394678,0
0.230599,-0.596674,0
0.324965,-0.752662,0
0.415255,-0.877941,0
-0.0430039,-0.0916321,0
0.0359979,-0.233631,0
0.120869,-0.394987,0
0.230601,-0.596868,0
0.324975,-0.752753,0
0.415255,-0.877941,0
-0.0430157,-0.0922462,0
0.0359479,-0.234121,0
0.120816,-0.395356,0
0.230558,-0.597111,0
0.324965,-0.752872,0
0.415255,-0.877941,0
-0.0430018,-0.092184,0
0.0359756,-0.234071,0
0.120849,-0.395317,0
0.230592,-0.597079,0
0.32498,-0.752853,0
0.415255,-0.877941,0
-0.0429144,-0.0914242,0
0.036073,-0.233467,0
0.120921,-0.394865,0
0.23063,-0.596791,0
0.324987,-0.752716,0
0.415255,-0.877941,0
-0.0433034,-0.0917627,0
0.035287,-0.234296,0
0.119811,-0.395653,0
0.229982,-0.597342,0
0.324898,-0.752988,0
0.415255,-0.877941,0
-0.0431197,-0.0919304,0
0.0354272,-0.234436,0
0.119915,-0.395756,0
0.230052,-0.597405,0
0.324937,-0.753016,0
0.415255,-0.877941,0
-0.0427399,-0.0913382,0
0.0357549,-0.233975,0
0.120158,-0.395408,0
0.230208,-0.597178,0
0.325008,-0.752903,0
0.415255,-0.877941,0
-0.0430873,-0.0923577,0
0.0354422,-0.234778,0
0.11993,-0.396011,0
0.230072,-0.597564,0
0.324954,-0.753089,0
0.415255,-0.877941,0
-0.0430609,-0.0917307,0
0.0354727,-0.234278,0
0.11994,-0.395639,0
0.230059,-0.597335,0
0.324938,-0.752984,0
0.415255,-0.877941,0
-0.0433899,-0.0919639,0
0.0351962,-0.234453,0
0.119733,-0.395773,0
0.229919,-0.597427,0
0.324869,-0.753033,0
0.415255,-0.877941,0
-0.0432103,-0.0917623,0
0.0353531,-0.234298,0
0.119853,-0.395654,0
0.230002,-0.597346,0
0.324909,-0.752991,0
0.415255,-0.877941,0
-0.0428999,-0.0923045,0
0.0355862,-0.23474,0
0.12003,-0.395982,0
0.23013,-0.597547,0
0.324984,-0.753081,0
0.415255,-0.877941,0
-0.042876,-0.0909274,0
0.0356468,-0.233642,0
0.120066,-0.395162,0
0.230128,-0.597031,0
0.324961,-0.752839,0
0.415255,-0.877941,0
-0.0420663,-0.0912483,0
0.0363382,-0.233923,0
0.120624,-0.395359,0
0.230552,-0.597116,0
0.325182,-0.752854,0
0.415255,-0.877941,0
-0.0428225,-0.092342,0
0.166581,-0.09481,0
0.384084,-0.0933117,0
0.606195,-0.0916891,0
0.807518,-0.0741188,0
-0.0434519,-0.0908182,0
0.118341,-0.0945982,0
0.295049,-0.09527,0
0.507792,-0.104001,0
0.671296,-0.0929124,0
0.807518,-0.0741188,0
-0.0427802,-0.0917636,0
0.113395,-0.0964508,0
0.295885,-0.100395,0
0.513209,-0.106072,0
0.676515,-0.0914246,0
0.807518,-0.0741188,0
-0.0430724,-0.0926984,0
0.113188,-0.0972148,0
0.295751,-0.100967,0
0.513139,-0.106442,0
0.676489,-0.0916085,0
0.807518,-0.0741188,0
-0.042329,-0.0920813,0
0.113776,-0.096685,0
0.296182,-0.10057,0
0.513394,-0.106204,0
0.676596,-0.0914992,0
0.807518,-0.0741188,0
-0.042915,-0.0921334,0
0.114577,-0.094881,0
0.295466,-0.0969977,0
0.511805,-0.104072,0
0.676012,-0.0909995,0
0.807518,-0.0741188,0
-0.043097,-0.0924348,0
0.114438,-0.0951304,0
0.295365,-0.0971827,0
0.511746,-0.104188,0
0.675988,-0.0910557,0
0.807518,-0.0741188,0
-0.0439355,-0.091497,0
0.113726,-0.0944275,0
0.294832,-0.096688,0
0.511424,-0.103867,0
0.675847,-0.0908881,0
0.807518,-0.0741188,0
-0.0434454,-0.0913477,0
0.114118,-0.0942753,0
0.295105,-0.0965467,0
0.511582,-0.103758,0
0.675915,-0.0908311,0
0.807518,-0.0741188,0
-0.0431076,-0.0918979,0
0.114414,-0.0947092,0
0.295355,-0.0968915,0
0.51174,-0.10402,0
0.675982,-0.0909768,0
0.807518,-0.0741188,0
-0.0427899,-0.0914717,0
0.0220016,-0.20898,0
0.095013,-0.345202,0
0.183366,-0.507559,0
0.271934,-0.660105,0
0.349684,-0.78015,0
0.415255,-0.877941,0
-0.0436216,-0.0918052,0
0.0210543,-0.20719,0
0.0928392,-0.340804,0
0.178426,-0.500285,0
0.266,-0.654843,0
0.345042,-0.778492,0
0.415255,-0.877941,0
-0.0426549,-0.0916119,0
0.021758,-0.206896,0
0.0932863,-0.340389,0
0.178621,-0.499731,0
0.266119,-0.654476,0
0.345083,-0.778309,0
0.415255,-0.877941,0
-0.0430344,-0.0913926,0
0.0214361,-0.206698,0
0.0930203,-0.340227,0
0.178407,-0.499614,0
0.265967,-0.654411,0
0.345003,-0.778285,0
0.415255,-0.877941,0
-0.0433322,-0.0917411,0
0.0211747,-0.206976,0
0.0928075,-0.340439,0
0.178245,-0.499757,0
0.26586,-0.654501,0
0.34495,-0.77833,0
0.415255,-0.877941,0
-0.0432596,-0.0913486,0
0.0213027,-0.205844,0
0.0929841,-0.338855,0
0.178088,-0.497898,0
0.265468,-0.653245,0
0.344507,-0.777811,0
0.415255,-0.877941,0
-0.0437805,-0.092083,0
0.0208464,-0.206434,0
0.0926162,-0.339304,0
0.177813,-0.498198,0
0.265293,-0.65343,0
0.344421,-0.777901,0
0.415255,-0.877941,0
-0.0429298,-0.0918374,0
0.0215778,-0.20626,0
0.0932136,-0.339181,0
0.178277,-0.49812,0
0.265611,-0.653372,0
0.344584,-0.777862,0
0.415255,-0.877941,0
-0.0430223,-0.0916432,0
0.021494,-0.206102,0
0.0931351,-0.339067,0
0.178202,-0.498057,0
0.265548,-0.653343,0
0.344551,-0.777854,0
0.415255,-0.877941,0
-0.0425254,-0.0956623,0
0.0216429,-0.209632,0
0.0930546,-0.342125,0
0.177929,-0.500615,0
0.265232,-0.655075,0
0.344457,-0.778699,0
0.415255,-0.877941,0
-0.0421392,-0.104733,0
0.0211468,-0.218192,0
0.0920176,-0.350041,0
0.176794,-0.50768,0
0.264406,-0.659906,0
0.344407,-0.780975,0
0.415255,-0.877941,0
-0.0396596,-0.112682,0
0.0224242,-0.224891,0
0.0924179,-0.355669,0
0.176362,-0.512199,0
0.263758,-0.66301,0
0.344187,-0.78248,0
0.415255,-0.877941,0
-0.0385923,-0.122232,0
0.0222657,-0.232626,0
0.0914259,-0.361833,0
0.174562,-0.516728,0
0.261899,-0.665979,0
0.342878,-0.783764,0
0.414316,-0.87767,0
-0.0359902,-0.135198,0
0.0225557,-0.242559,0
0.0909298,-0.369004,0
0.173506,-0.521053,0
0.261101,-0.668689,0
0.342509,-0.785015,0
0.414316,-0.87767,0
-0.0317021,-0.156033,0
0.00729991,-0.2544,0
0.0601384,-0.370897,0
0.142455,-0.525285,0
0.23508,-0.674164,0
0.344488,-0.807848,0
0.450555,-0.916648,0
-0.026308,-0.169007,0
0.0239847,-0.276095,0
0.088211,-0.402547,0
0.175833,-0.555074,0
0.277722,-0.704296,0
0.367053,-0.818614,0
0.447113,-0.915829,0
-0.0186316,-0.183993,0
0.0383278,-0.298902,0
0.109272,-0.432754,0
0.202624,-0.588085,0
0.29687,-0.722753,0
0.379048,-0.827847,0
0.447113,-0.915829,0
-0.00839279,-0.205713,0
0.0457919,-0.325911,0
0.121736,-0.464448,0
0.236277,-0.623411,0
0.333043,-0.743801,0
0.406004,-0.841489,0
0.466841,-0.931186,0
-0.00123907,-0.220985,0
0.0556238,-0.34299,0
0.133086,-0.480706,0
0.240998,-0.630602,0
0.333095,-0.746669,0
0.405926,-0.842949,0
0.466841,-0.931186,0
0.0037259,-0.229849,0
0.0495245,-0.341899,0
0.115658,-0.471509,0
0.207987,-0.618987,0
0.38197,-0.797548,0
0.444735,-0.881446,0
0.488134,-0.944287,0
0.0117566,-0.248766,0
0.0520005,-0.35607,0
0.111206,-0.482989,0
0.19991,-0.628831,0
0.374611,-0.787112,0
0.45608,-0.870497,0
0.513736,-0.9367,0
0.0202934,-0.26464,0
0.0824594,-0.38499,0
0.168712,-0.517277,0
0.290777,-0.654889,0
0.386774,-0.760868,0
0.464991,-0.853577,0
0.53863,-0.934402,0
0.0194885,-0.265734,0
0.0951765,-0.410718,0
0.200583,-0.566714,0
0.335767,-0.714289,0
0.44351,-0.830488,0
0.53863,-0.934402,0
0.0207145,-0.267201,0
0.0762708,-0.378257,0
0.153929,-0.503943,0
0.265148,-0.640652,0
0.380965,-0.755905,0
0.478455,-0.849138,0
0.563524,-0.932063,0
0.0313922,-0.286517,0
0.0908379,-0.39367,0
0.172002,-0.515528,0
0.286988,-0.648668,0
0.404416,-0.759413,0
0.50282,-0.849427,0
0.588488,-0.930716,0
0.038607,-0.299182,0
0.114789,-0.415111,0
0.215611,-0.543206,0
0.352873,-0.675911,0
0.460133,-0.771577,0
0.545228,-0.852243,0
0.617412,-0.927669,0
0.049466,-0.318114,0
0.134184,-0.432536,0
0.243615,-0.559302,0
0.388543,-0.690154,0
0.502353,-0.781126,0
0.592139,-0.855804,0
0.667348,-0.92512,0
0.0589952,-0.336275,0
0.146379,-0.446474,0
0.25787,-0.569293,0
0.404333,-0.697001,0
0.521709,-0.785508,0
0.614513,-0.857421,0
0.692323,-0.92406,0
0.0697883,-0.355793,0
0.157824,-0.461886,0
0.269056,-0.580713,0
0.414499,-0.705401,0
0.535909,-0.792554,0
0.632025,-0.861534,0
0.711913,-0.924541,0
0.085475,-0.382774,0
0.173212,-0.480742,0
0.28376,-0.592773,0
0.427689,-0.71252,0
0.553275,-0.797826,0
0.653451,-0.864009,0
0.736906,-0.923828,0
0.0925907,-0.400508,0
0.185202,-0.495851,0
0.298817,-0.605115,0
0.443893,-0.724611,0
0.571362,-0.809688,0
0.673035,-0.873498,0
0.756525,-0.929845,0
0.104288,-0.424406,0
0.199184,-0.511581,0
0.313248,-0.612422,0
0.457622,-0.725923,0
0.598336,-0.815013,0
0.712093,-0.87825,0
0.806503,-0.931187,0
0.113916,-0.437937,0
0.208004,-0.521785,0
0.318342,-0.618453,0
0.457491,-0.727883,0
0.596156,-0.816225,0
0.711258,-0.879166,0
0.806503,-0.931187,0
0.121763,-0.454649,0
0.217069,-0.534669,0
0.328884,-0.62537,0
0.469077,-0.729534,0
0.614063,-0.817535,0
