x,y,z
-0.000851888,-0.000505193,0
0.0982148,-0.03647,0
0.227742,-0.0995182,0
0.500562,-0.277368,0
0.636013,-0.387122,0
0.73051,-0.461639,0
-0.000767154,-0.000342565,0
0.13538,-0.0666427,0
0.291759,-0.156139,0
0.47946,-0.280391,0
0.614724,-0.380556,0
0.73051,-0.461639,0
-0.000219354,-0.00102824,0
0.136946,-0.0664005,0
0.294209,-0.155934,0
0.478745,-0.279386,0
0.613691,-0.380434,0
0.73051,-0.461639,0
-0.000784641,-0.00104725,0
0.136489,-0.0663915,0
0.293834,-0.15591,0
0.478472,-0.279375,0
0.613545,-0.380435,0
0.73051,-0.461639,0
-0.000480321,0.000154584,0
0.136782,-0.0654037,0
0.294149,-0.155188,0
0.478738,-0.278929,0
0.61369,-0.380225,0
0.73051,-0.461639,0
-0.000938368,0.000436498,0
0.136452,-0.0650862,0
0.293929,-0.154857,0
0.478639,-0.278624,0
0.613725,-0.379947,0
0.730692,-0.461379,0
-0.00026477,0.000406433,0
0.13699,-0.0651486,0
0.294342,-0.154929,0
0.478917,-0.278672,0
0.613868,-0.379966,0
0.730692,-0.461379,0
-0.001154,-0.000384204,0
0.136246,-0.0657608,0
0.293708,-0.15535,0
0.478452,-0.27893,0
0.613623,-0.380091,0
0.730692,-0.461379,0
-0.00095026,-2.52656e-05,0
0.136425,-0.0654689,0
0.293883,-0.15514,0
0.478595,-0.278797,0
0.613701,-0.380026,0
0.730692,-0.461379,0
-0.000370434,-4.70917e-06,0
0.136893,-0.0654804,0
0.294255,-0.155168,0
0.478857,-0.278814,0
0.613839,-0.38003,0
0.730692,-0.461379,0
-0.00114991,-2.35842e-05,0
0.136281,-0.0654235,0
0.293767,-0.155043,0
0.478536,-0.27866,0
0.613738,-0.379851,0
0.730844,-0.461159,0
-0.000512119,0.000522422,0
0.136817,-0.0649979,0
0.294234,-0.154749,0
0.478889,-0.278476,0
0.613927,-0.37976,0
0.730844,-0.461159,0
-0.000638671,0.000785969,0
0.136722,-0.0647774,0
0.294159,-0.154583,0
0.47883,-0.27838,0
0.613893,-0.379719,0
0.730844,-0.461159,0
-0.000350292,0.000583711,0
0.136949,-0.0649562,0
0.294339,-0.154724,0
0.478961,-0.278462,0
0.613964,-0.379753,0
0.730844,-0.461159,0
-0.00135887,-0.000499336,0
0.136097,-0.065805,0
0.293604,-0.155316,0
0.478419,-0.278824,0
0.613678,-0.379926,0
0.730844,-0.461159,0
-0.000972186,-0.000102441,0
0.136373,-0.0656103,0
0.293809,-0.155325,0
0.478511,-0.278981,0
0.613602,-0.380208,0
0.730565,-0.461541,0
-0.000101968,0.000370667,0
0.137094,-0.0652558,0
0.294422,-0.155091,0
0.478967,-0.278832,0
0.613846,-0.38013,0
0.730565,-0.461541,0
-0.000629227,0.000411321,0
0.136669,-0.0651988,0
0.294078,-0.155032,0
0.478718,-0.2788,0
0.613713,-0.380121,0
0.730565,-0.461541,0
-0.000412609,-0.000364746,0
0.136808,-0.065864,0
0.294114,-0.155536,0
0.478697,-0.279119,0
0.613693,-0.380271,0
0.730565,-0.461541,0
-0.000648507,-0.000461236,0
0.136613,-0.0659352,0
0.293945,-0.155582,0
0.478568,-0.27915,0
0.613623,-0.380288,0
0.730565,-0.461541,0
-0.0006792,0.000356123,0
0.13665,-0.0651964,0
0.29408,-0.154963,0
0.478762,-0.278666,0
0.613816,-0.379933,0
0.730735,-0.461303,0
5.65129e-05,0.000335705,0
0.137245,-0.0652444,0
0.294567,-0.155021,0
0.479119,-0.278695,0
0.614007,-0.379938,0
0.730735,-0.461303,0
9.65764e-05,0.000197284,0
0.137261,-0.0653783,0
0.29452,-0.15513,0
0.479036,-0.27878,0
0.613952,-0.379985,0
0.730735,-0.461303,0
-1.67019e-05,0.000228779,0
0.137177,-0.0653375,0
0.294483,-0.155091,0
0.479035,-0.278747,0
0.613958,-0.379966,0
0.730735,-0.461303,0
-0.00106891,-0.000601792,0
0.136296,-0.0659794,0
0.293725,-0.155532,0
0.478469,-0.279021,0
0.613656,-0.380102,0
0.730735,-0.461303,0
0.000368138,-0.00077771,0
0.137545,-0.0659869,0
0.294798,-0.155302,0
0.479397,-0.2785,0
0.614461,-0.379331,0
0.73141,-0.460334,0
-0.000799036,-0.000543855,0
0.136615,-0.0657349,0
0.294073,-0.155076,0
0.478894,-0.278362,0
0.614197,-0.379276,0
0.73141,-0.460334,0
-1.30086e-05,-0.000575113,0
0.137247,-0.0657981,0
0.294578,-0.155149,0
0.479252,-0.278404,0
0.614386,-0.379289,0
0.73141,-0.460334,0
-0.000762369,-0.000360977,0
0.136651,-0.0655862,0
0.294107,-0.154967,0
0.478919,-0.278298,0
0.61421,-0.379247,0
0.73141,-0.460334,0
-0.000386315,-0.00097446,0
0.136931,-0.0661126,0
0.294301,-0.155369,0
0.479044,-0.278541,0
0.614275,-0.379356,0
0.73141,-0.460334,0
-0.000697708,-0.000791394,0
0.136584,-0.0661709,0
0.294033,-0.155741,0
0.478734,-0.279206,0
0.613734,-0.380304,0
0.730552,-0.461557,0
-0.000518522,3.96525e-05,0
0.136755,-0.0654968,0
0.294193,-0.155252,0
0.478848,-0.278916,0
0.613791,-0.380172,0
0.730552,-0.461557,0
6.77973e-05,0.000680303,0
0.137248,-0.0649995,0
0.294602,-0.154908,0
0.479137,-0.278711,0
0.61394,-0.380076,0
0.730552,-0.461557,0
-0.000303525,0.000196347,0
0.136928,-0.0653875,0
0.294307,-0.155184,0
0.478905,-0.278885,0
0.613814,-0.380161,0
0.730552,-0.461557,0
-0.000725934,-0.000330246,0
0.136437,-0.0660139,0
0.29324,-0.155731,0
0.477567,-0.279455,0
0.61296,-0.380524,0
0.730552,-0.461557,0
0.00171575,-0.0120869,0
0.137104,-0.0785432,0
0.289881,-0.166698,0
0.473095,-0.287856,0
0.612279,-0.384866,0
0.732928,-0.463432,0
-0.00235135,-0.03933,0
0.131106,-0.113426,0
0.281631,-0.202561,0
0.47163,-0.316334,0
0.623571,-0.402579,0
0.749123,-0.481226,0
-0.00266711,-0.0543952,0
0.126143,-0.129939,0
0.275385,-0.218447,0
0.46757,-0.326396,0
0.620182,-0.408674,0
0.745149,-0.487145,0
0.00409423,-0.0704499,0
0.12754,-0.145243,0
0.273645,-0.231826,0
0.463709,-0.335795,0
0.613544,-0.41549,0
0.735752,-0.49266,0
0.00789352,-0.0794346,0
0.133826,-0.155703,0
0.283409,-0.243508,0
0.477411,-0.348213,0
0.63072,-0.428788,0
0.755919,-0.507431,0
0.0243128,-0.0936273,0
0.145094,-0.17841,0
0.28871,-0.275655,0
0.476059,-0.391567,0
0.624777,-0.480059,0
0.747464,-0.56353,0
0.0393893,-0.105609,0
0.160092,-0.190505,0
0.302702,-0.289145,0
0.488783,-0.407457,0
0.637558,-0.49603,0
0.760484,-0.578283,0
0.0574986,-0.1171,0
0.178637,-0.202611,0
0.321501,-0.30209,0
0.508161,-0.42115,0
0.657661,-0.509906,0
0.781277,-0.592163,0
0.0736273,-0.12708,0
0.191915,-0.210548,0
0.33156,-0.307824,0
0.514561,-0.425066,0
0.660681,-0.512075,0
0.781277,-0.592163,0
0.0929622,-0.141743,0
0.204804,-0.220694,0
0.336715,-0.312473,0
0.496573,-0.41455,0
0.632529,-0.49636,0
0.73876,-0.563294,0
0.82285,-0.619937,0
0.125937,-0.16659,0
0.225306,-0.234117,0
0.344561,-0.313658,0
0.49132,-0.404739,0
0.635733,-0.489095,0
0.753913,-0.56043,0
0.850633,-0.623443,0
0.150096,-0.190106,0
0.249319,-0.258333,0
0.369011,-0.337976,0
0.515746,-0.43022,0
0.665184,-0.521876,0
0.790477,-0.597051,0
0.893086,-0.665574,0
