x,y,z
0.000340531,-0.000760721,0
0.121826,-0.00788512,0
0.266558,-0.0150728,0
0.440526,-0.027383,0
0.608162,-0.0490671,0
0.743998,-0.0783424,0
0.854927,-0.105353,0
0.000321385,-0.000219828,0
0.121841,-0.00744388,0
0.266613,-0.014732,0
0.440626,-0.0271457,0
0.608266,-0.0489292,0
0.744059,-0.078286,0
0.854927,-0.105353,0
0.000278479,-0.000964652,0
0.121762,-0.00804989,0
0.266491,-0.0151979,0
0.440457,-0.0274667,0
0.608104,-0.0491128,0
0.743967,-0.0783599,0
0.854927,-0.105353,0
0.000756941,-0.000893075,0
0.122165,-0.0079999,0
0.26681,-0.015173,0
0.440682,-0.0274712,0
0.608239,-0.0491337,0
0.744026,-0.0783757,0
0.854927,-0.105353,0
0.000653071,-0.000538997,0
0.122099,-0.00770958,0
0.266787,-0.0149462,0
0.440708,-0.0273092,0
0.608284,-0.0490362,0
0.744057,-0.0783344,0
0.854927,-0.105353,0
0.000622467,-0.000324024,0
0.122091,-0.00753778,0
0.266803,-0.0148148,0
0.44075,-0.0272196,0
0.60833,-0.0489863,0
0.744084,-0.0783155,0
0.854927,-0.105353,0
0.000274728,-0.000350609,0
0.121796,-0.00755046,0
0.266568,-0.0148132,0
0.440582,-0.0272005,0
0.60823,-0.0489597,0
0.74404,-0.078298,0
0.854927,-0.105353,0
0.000976645,-0.000692443,0
0.122363,-0.00784266,0
0.266983,-0.0150592,0
0.440827,-0.0274041,0
0.608341,-0.0491052,0
0.744076,-0.0783685,0
0.854927,-0.105353,0
0.000809345,-0.00058653,0
0.122228,-0.00775211,0
0.266885,-0.014984,0
0.44077,-0.0273433,0
0.608317,-0.0490627,0
0.744069,-0.0783481,0
0.854927,-0.105353,0
0.000372101,-0.000580574,0
0.121861,-0.0077374,0
0.266598,-0.0149591,0
0.440572,-0.0273045,0
0.608202,-0.0490218,0
0.744021,-0.0783238,0
0.854927,-0.105353,0
7.79729e-05,0.000121875,0
0.121661,-0.00716336,0
0.266502,-0.0145098,0
0.440595,-0.0269823,0
0.608279,-0.0488272,0
0.744077,-0.0782418,0
0.854927,-0.105353,0
0.000985827,-0.000332028,0
0.122393,-0.00755068,0
0.267037,-0.0148351,0
0.440908,-0.0272503,0
0.60842,-0.0490179,0
0.744121,-0.0783339,0
0.854927,-0.105353,0
0.000540729,-0.000403345,0
0.122017,-0.00760019,0
0.266738,-0.0148602,0
0.440695,-0.0272468,0
0.608292,-0.0489983,0
0.744065,-0.0783187,0
0.854927,-0.105353,0
0.000794962,-0.000882123,0
0.1222,-0.00799361,0
0.266841,-0.0151702,0
0.440707,-0.0274725,0
0.608256,-0.0491374,0
0.744034,-0.0783787,0
0.854927,-0.105353,0
0.000636584,-0.000509476,0
0.122088,-0.0076857,0
0.266781,-0.0149276,0
0.440708,-0.0272959,0
0.608287,-0.0490282,0
0.744059,-0.0783312,0
0.854927,-0.105353,0
0.000603701,-8.11985e-05,0
0.122086,-0.00733722,0
0.266816,-0.0146585,0
0.440783,-0.0271086,0
0.608368,-0.0489197,0
0.744107,-0.078287,0
0.854927,-0.105353,0
0.000408061,-0.000360591,0
0.121908,-0.00756189,0
0.266655,-0.0148263,0
0.440642,-0.0272164,0
0.608264,-0.0489748,0
0.744054,-0.0783066,0
0.854927,-0.105353,0
0.000811243,-0.00116524,0
0.122196,-0.00822391,0
0.266814,-0.0153479,0
0.440655,-0.0275959,0
0.608201,-0.0492088,0
0.744001,-0.0784076,0
0.854927,-0.105353,0
0.000686631,-0.000849273,0
0.122113,-0.00796613,0
0.266777,-0.0151465,0
0.44067,-0.027452,0
0.608239,-0.0491223,0
0.744028,-0.0783714,0
0.854927,-0.105353,0
0.000604404,-0.000387119,0
0.122068,-0.00758576,0
0.266776,-0.0148498,0
0.440719,-0.0272407,0
0.608305,-0.0489954,0
0.74407,-0.0783175,0
0.854927,-0.105353,0
0.000759035,-0.000998941,0
0.122165,-0.00809,0
0.266807,-0.0152443,0
0.440674,-0.0275236,0
0.608228,-0.049167,0
0.744019,-0.078391,0
0.854927,-0.105353,0
-2.85195e-05,0.000526646,0
0.121594,-0.00682991,0
0.26648,-0.0142489,0
0.440624,-0.0267952,0
0.608329,-0.0487138,0
0.744111,-0.0781933,0
0.854927,-0.105353,0
0.00011071,-0.0004077,0
0.121653,-0.00759206,0
0.26645,-0.0148396,0
0.440492,-0.0272098,0
0.608172,-0.0489572,0
0.744014,-0.0782936,0
0.854927,-0.105353,0
0.000314131,-0.000270559,0
0.121833,-0.00748552,0
0.266603,-0.0147641,0
0.440614,-0.027168,0
0.608255,-0.0489421,0
0.744053,-0.0782913,0
0.854927,-0.105353,0
0.000389449,-0.000106183,0
0.121906,-0.00735384,0
0.266674,-0.0146652,0
0.440684,-0.0271035,0
0.608309,-0.0489085,0
0.744082,-0.0782792,0
0.854927,-0.105353,0
7.75545e-05,-0.000126579,0
0.121643,-0.00736331,0
0.266466,-0.0146628,0
0.440537,-0.0270864,0
0.608222,-0.0488854,0
0.744044,-0.0782643,0
0.854927,-0.105353,0
0.000329238,0.000119843,0
0.121871,-0.00716989,0
0.266666,-0.0145223,0
0.440707,-0.0270027,0
0.608343,-0.048849,0
0.744104,-0.0782547,0
0.854927,-0.105353,0
0.000116543,-0.000549377,0
0.12165,-0.00770812,0
0.266437,-0.0149295,0
0.440467,-0.0272728,0
0.608146,-0.0489942,0
0.743998,-0.0783089,0
0.854927,-0.105353,0
0.00141065,0.000789016,0
0.122847,-0.00667297,0
0.267513,-0.0141839,0
0.441411,-0.0268395,0
0.608827,-0.0488187,0
0.744336,-0.0782721,0
0.854927,-0.105353,0
0.00656745,0.00414373,0
0.127383,-0.0040638,0
0.271337,-0.0123336,0
0.444449,-0.025813,0
0.610876,-0.0484454,0
0.745312,-0.0782114,0
0.854927,-0.105353,0
0.0303145,0.0157269,0
0.153455,-0.000825645,0
0.299725,-0.0184866,0
0.475579,-0.04243,0
0.650285,-0.0765304,0
0.791004,-0.117501,0
0.904929,-0.15535,0
0.0633457,0.0315134,0
0.180707,0.0108696,0
0.319499,-0.0103291,0
0.487749,-0.0374776,0
0.657796,-0.0739355,0
0.794818,-0.116462,0
0.904929,-0.15535,0
0.0862105,0.037625,0
0.229322,0.0295498,0
0.410648,0.0102139,0
0.630165,-0.038975,0
0.800971,-0.0982312,0
0.938976,-0.154071,0
0.0867125,0.0382633,0
0.234345,0.0316276,0
0.409248,0.0138027,0
0.632718,-0.0373973,0
0.801797,-0.0976726,0
0.938976,-0.154071,0
0.102494,0.0395572,0
0.247293,0.0319303,0
0.41894,0.0131363,0
0.638674,-0.0390159,0
0.804293,-0.0988133,0
0.938976,-0.154071,0
0.140728,0.0430389,0
0.286444,0.0271496,0
0.458579,-0.000610687,0
0.677151,-0.0628029,0
0.839349,-0.13087,0
0.970332,-0.192987,0
0.17522,0.044287,0
0.31922,0.0200379,0
0.486326,-0.0154488,0
0.698884,-0.0814636,0
0.857486,-0.150397,0
0.985404,-0.212914,0
0.214123,0.0452333,0
0.359422,0.0127033,0
0.526729,-0.0299632,0
0.737871,-0.103717,0
0.89444,-0.18025,0
1.01955,-0.249573,0
0.243315,0.0503044,0
0.388156,0.0118174,0
0.552846,-0.0366366,0
0.760263,-0.115646,0
0.913043,-0.196608,0
1.0344,-0.269683,0
0.251933,0.054287,0
0.399469,0.0125541,0
0.566748,-0.0425488,0
0.77549,-0.127035,0
0.928616,-0.212651,0
1.04914,-0.28988,0
0.26556,0.0592085,0
0.410622,0.0177754,0
0.576098,-0.040544,0
0.780548,-0.128233,0
0.93052,-0.213389,0
1.04914,-0.28988,0
0.291448,0.062817,0
0.434422,0.0159338,0
0.598016,-0.0501123,0
0.797643,-0.145456,0
0.942746,-0.23525,0
1.05731,-0.316004,0
0.339156,0.068778,0
0.469255,0.0173637,0
0.619094,-0.0526764,0
0.790605,-0.146062,0
0.922647,-0.237737,0
1.01371,-0.305757,0
1.08675,-0.356416,0
0.391776,0.0684909,0
0.498606,0.0160715,0
0.622872,-0.0494225,0
0.766438,-0.137197,0
0.907471,-0.239077,0
1.02007,-0.327155,0
1.10927,-0.404374,0
0.430417,0.0664445,0
0.529677,0.011226,0
0.645845,-0.0560892,0
0.781768,-0.144529,0
0.922139,-0.250188,0
1.03464,-0.342009,0
1.12395,-0.424604,0
0.483207,0.073628,0
0.574685,0.0125747,0
0.682709,-0.0581286,0
0.811422,-0.149028,0
0.953758,-0.265354,0
1.06544,-0.370474,0
1.15348,-0.464957,0
0.518602,0.0784084,0
0.609604,0.0156292,0
0.713269,-0.0608357,0
0.981294,-0.2643,0
1.08446,-0.374776,0
1.17184,-0.471383,0
0.551599,0.0836751,0
0.681688,0.00226873,0
0.828128,-0.10417,0
0.991671,-0.251073,0
1.1009,-0.380741,0
1.18663,-0.491535,0
0.599353,0.0875452,0
0.713307,0.00555666,0
0.846204,-0.0964367,0
0.994186,-0.230321,0
1.10346,-0.358736,0
1.17109,-0.452018,0
1.22075,-0.521169,0
0.63885,0.0833415,0
0.722223,0.00955577,0
0.820102,-0.0747141,0
0.937068,-0.181658,0
1.06456,-0.315911,0
1.15941,-0.437563,0
1.23573,-0.541184,0
0.694059,0.0866889,0
0.76791,0.00795925,0
0.855163,-0.0802845,0
0.960885,-0.189409,0
1.08365,-0.329383,0
1.17362,-0.45707,0
1.2446,-0.566322,0
0.728395,0.0861464,0
0.800224,0.00528812,0
0.88517,-0.0853682,0
0.988095,-0.197294,0
1.10805,-0.340741,0
1.19557,-0.471207,0
1.26454,-0.582698,0
0.754847,0.082036,0
0.826621,-0.00133144,0
0.911344,-0.0954068,0
1.01332,-0.212157,0
1.12859,-0.358644,0
1.21261,-0.490673,0
1.2792,-0.602947,0
0.778312,0.0763124,0
0.84651,-0.00706901,0
0.92754,-0.101055,0
1.0262,-0.218019,0
1.13961,-0.365704,0
1.22271,-0.497798,0
1.28933,-0.609594,0
0.798757,0.0695014,0
0.869444,-0.0267232,0
0.95617,-0.141028,0
1.13578,-0.345137,0
1.22301,-0.49027,0
1.28933,-0.609594,0
0.812497,0.0681895,0
0.915766,-0.0428236,0
1.02957,-0.180216,0
1.1541,-0.353073,0
1.23772,-0.503176,0
1.30401,-0.629825,0
0.83053,0.0632475,0
0.939427,-0.0516791,0
1.05866,-0.195644,0
1.18577,-0.375298,0
1.26521,-0.52102,0
1.32869,-0.642969,0
0.834978,0.0619789,0
0.942682,-0.0530165,0
1.06065,-0.196856,0
1.18667,-0.376227,0
1.26554,-0.521495,0
1.32869,-0.642969,0
0.840495,0.0571884,0
0.94678,-0.0565735,0
1.06332,-0.198909,0
1.18888,-0.376885,0
1.26899,-0.520444,0
1.33416,-0.640148,0
0.847324,0.055142,0
0.955575,-0.061102,0
1.07324,-0.207559,0
1.19904,-0.39049,0
1.28075,-0.537897,0
1.34856,-0.660579,0
0.864785,0.0451464,0
0.964719,-0.0701474,0
1.07605,-0.214939,0
1.19947,-0.397798,0
1.28005,-0.541331,0
1.34856,-0.660579,0
0.877891,0.0369059,0
0.976933,-0.0799901,0
1.0866,-0.227019,0
1.20889,-0.413844,0
1.29097,-0.559609,0
1.36297,-0.680351,0
0.886083,0.0302658,0
0.982642,-0.0851362,0
1.08864,-0.229411,0
1.20791,-0.413934,0
1.29087,-0.558352,0
1.36477,-0.676754,0
0.893935,0.0200416,0
0.989147,-0.096766,0
1.09388,-0.243131,0
1.21424,-0.430976,0
1.30042,-0.576999,0
1.37917,-0.697194,0
0.896718,0.0144342,0
0.992064,-0.102742,0
1.09429,-0.246879,0
1.2105,-0.43319,0
1.29623,-0.579265,0
1.37635,-0.699004,0
0.899099,0.0112167,0
0.993206,-0.1057,0
1.09381,-0.248825,0
1.20868,-0.434413,0
1.29483,-0.579844,0
1.37635,-0.699004,0
0.899638,0.00481041,0
0.99089,-0.113573,0
1.08822,-0.257649,0
1.20013,-0.444369,0
1.28464,-0.590605,0
1.3654,-0.710041,0
0.90091,-0.00188817,0
0.992716,-0.124391,0
1.09094,-0.27111,0
1.20721,-0.459536,0
1.29614,-0.608184,0
1.37985,-0.730443,0
0.904397,-0.0104194,0
0.992905,-0.131657,0
1.0893,-0.274653,0
1.20735,-0.457733,0
1.29717,-0.602939,0
1.37961,-0.722472,0
0.910439,-0.0222533,0
0.998891,-0.145233,0
1.09633,-0.290242,0
1.21719,-0.475009,0
1.30967,-0.62174,0
1.39416,-0.742799,0
0.923578,-0.0441054,0
1.01056,-0.167705,0
1.10777,-0.312312,0
1.23001,-0.496046,0
1.32371,-0.642282,0
1.40871,-0.763128,0
0.945965,-0.07079,0
1.03041,-0.19489,0
1.12558,-0.338613,0
1.24742,-0.520525,0
1.34072,-0.665709,0
1.42439,-0.785901,0
0.965716,-0.0921502,0
1.04954,-0.216072,0
1.14358,-0.359567,0
1.2642,-0.541359,0
1.35638,-0.686351,0
1.4389,-0.806257,0
0.984974,-0.113789,0
1.06792,-0.23742,0
1.16089,-0.380766,0
1.28023,-0.562445,0
1.37152,-0.707101,0
1.4534,-0.826621,0
0.996958,-0.132142,0
1.07871,-0.256073,0
1.17252,-0.400078,0
1.29305,-0.582239,0
1.38519,-0.727146,0
1.4679,-0.846989,0
1.01112,-0.156225,0
1.09282,-0.279047,0
1.18805,-0.422829,0
1.3103,-0.604405,0
1.40353,-0.74893,0
1.48715,-0.869139,0
1.02279,-0.175353,0
1.10494,-0.298006,0
1.20161,-0.441461,0
1.3256,-0.622679,0
1.41997,-0.767295,0
1.50403,-0.887863,0
1.0357,-0.197169,0
1.11755,-0.319436,0
1.21487,-0.462519,0
1.33943,-0.643362,0
1.43391,-0.787982,0
1.51811,-0.908522,0
1.0458,-0.21635,0
1.12738,-0.339277,0
1.22642,-0.482368,0
1.35348,-0.662709,0
1.44935,-0.807959,0
1.53377,-0.928975,0
1.05527,-0.23192,0
1.13616,-0.355689,0
1.23641,-0.499181,0
1.36456,-0.679516,0
1.46058,-0.825599,0
1.54473,-0.947483,0
1.06768,-0.256268,0
1.1492,-0.379225,0
1.2501,-0.521674,0
1.37895,-0.700992,0
1.47503,-0.846578,0
1.55885,-0.968113,0
1.07659,-0.271675,0
1.15763,-0.391202,0
1.25652,-0.530364,0
1.38126,-0.707844,0
1.47434,-0.850914,0
1.55681,-0.969535,0
1.08163,-0.294213,0
1.16751,-0.412372,0
1.26761,-0.550776,0
1.39205,-0.72908,0
1.48506,-0.872349,0
1.56835,-0.990934,0
1.08573,-0.31326,0
1.17374,-0.43233,0
1.27663,-0.570208,0
1.40355,-0.748578,0
1.49806,-0.89231,0
1.58278,-1.01135,0
1.09223,-0.336205,0
1.1809,-0.458452,0
1.28402,-0.597777,0
1.41199,-0.777266,0
1.50748,-0.922499,0
1.59273,-1.04309,0
1.10196,-0.368593,0
1.16754,-0.460959,0
1.24712,-0.569589,0
1.3454,-0.700502,0
1.44991,-0.841889,0
1.53378,-0.96311,0
1.60704,-1.06359,0
1.10969,-0.390585,0
1.15387,-0.466741,0
1.22946,-0.600909,0
1.31887,-0.751771,0
1.4079,-0.887086,0
1.53808,-1.014,0
1.62146,-1.08129,0
1.12183,-0.417328,0
1.15997,-0.490082,0
1.21969,-0.606823,0
1.29357,-0.735585,0
1.4112,-0.883052,0
1.51688,-0.98569,0
1.58746,-1.05116,0
1.63648,-1.10127,0
1.12915,-0.4389,0
1.19072,-0.563635,0
1.27685,-0.70132,0
1.40342,-0.845278,0
1.50298,-0.949708,0
1.58299,-1.03853,0
1.65156,-1.12121,0
1.13654,-0.472514,0
1.18906,-0.596395,0
1.26976,-0.734122,0
1.39234,-0.87494,0
1.49424,-0.973333,0
1.57892,-1.05204,0
1.65156,-1.12121,0
1.14339,-0.501908,0
1.19015,-0.620978,0
1.26543,-0.754545,0
1.38309,-0.891762,0
1.48879,-0.988154,0
1.5783,-1.06146,0
1.65524,-1.12267,0
1.15192,-0.528141,0
1.19433,-0.641736,0
1.26719,-0.771218,0
1.38438,-0.904793,0
1.49097,-0.996763,0
1.58017,-1.06563,0
1.65524,-1.12267,0
1.16176,-0.558596,0
1.20147,-0.668628,0
1.26868,-0.79408,0
1.37807,-0.925657,0
1.48822,-1.01741,0
1.58206,-1.07856,0
1.65524,-1.12267,0
1.16963,-0.584996,0
1.20634,-0.685326,0
1.26724,-0.801403,0
1.36637,-0.926822,0
1.47974,-1.0221,0
1.57884,-1.08243,0
1.65524,-1.12267,0
1.18001,-0.622028,0
1.21601,-0.715457,0
1.27429,-0.824228,0
1.36812,-0.943322,0
1.47484,-1.0324,0
1.57174,-1.08787,0
1.64938,-1.12331,0
1.1862,-0.648664,0
1.22227,-0.737294,0
1.27935,-0.840842,0
1.37011,-0.955157,0
1.47272,-1.03938,0
1.56919,-1.09136,0
1.64938,-1.12331,0
1.18933,-0.681379,0
1.22656,-0.76779,0
1.28447,-0.868598,0
1.3693,-0.971567,0
1.46816,-1.04837,0
1.56497,-1.09559,0
1.64938,-1.12331,0
1.19217,-0.70258,0
1.2297,-0.786835,0
1.28751,-0.885161,0
1.37015,-0.983784,0
1.46677,-1.05782,0
1.56234,-1.1037,0
1.64688,-1.13068,0
1.19611,-0.720602,0
1.23396,-0.803667,0
1.29177,-0.900568,0
1.37035,-0.992662,0
1.46452,-1.06274,0
1.56012,-1.10607,0
1.64688,-1.13068,0
1.20212,-0.739875,0
1.24003,-0.821545,0
1.29635,-0.914419,0
1.37111,-1.00051,0
1.46285,-1.06708,0
1.55832,-1.10816,0
1.64688,-1.13068,0
1.20778,-0.761116,0
1.24643,-0.843283,0
1.30045,-0.92907,0
1.37298,-1.00929,0
1.46287,-1.07161,0
1.55758,-1.11007,0
1.64688,-1.13068,0
1.2147,-0.782941,0
1.25325,-0.862203,0
1.30649,-0.943044,0
1.37825,-1.0182,0
1.46642,-1.07593,0
1.55901,-1.11159,0
1.64688,-1.13068,0
1.22035,-0.801786,0
1.25882,-0.87844,0
1.31197,-0.956264,0
1.38332,-1.0277,0
1.46965,-1.08179,0
1.55951,-1.11541,0
1.64497,-1.13377,0
1.23074,-0.832768,0
1.26838,-0.903644,0
1.32096,-0.975544,0
1.3918,-1.04017,0
1.4758,-1.08771,0
1.56227,-1.11736,0
1.64497,-1.13377,0
1.24111,-0.866507,0
1.27793,-0.932431,0
1.33101,-0.998966,0
1.40301,-1.05577,0
1.48522,-1.09488,0
1.56807,-1.11965,0
1.64497,-1.13377,0
1.24548,-0.89211,0
1.28653,-0.951499,0
1.34714,-1.01722,0
1.4359,-1.07623,0
1.54305,-1.1126,0
1.64553,-1.12749,0
1.25289,-0.925857,0
1.29161,-0.974485,0
1.34831,-1.03078,0
1.43301,-1.0828,0
1.5372,-1.11466,0
1.64553,-1.12749,0
1.26054,-0.944519,0
1.29728,-0.986468,0
1.35134,-1.0374,0
1.43367,-1.08612,0
1.53688,-1.11614,0
1.64553,-1.12749,0
1.27885,-0.974525,0
1.3134,-1.00778,0
1.36393,-1.05044,0
1.44145,-1.09268,0
1.54016,-1.11869,0
1.64553,-1.12749,0
1.28779,-0.992858,0
1.32066,-1.01994,0
1.3685,-1.05644,0
1.44215,-1.09353,0
1.53682,-1.11618,0
1.63884,-1.12283,0
1.29244,-1.00079,0
1.32507,-1.02605,0
1.37233,-1.06047,0
1.44482,-1.09562,0
1.53807,-1.11695,0
1.63884,-1.12283,0
1.30336,-1.02141,0
1.33479,-1.04122,0
1.38013,-1.07017,0
1.44979,-1.10067,0
1.54019,-1.11893,0
1.63884,-1.12283,0
1.30759,-1.02791,0
1.33863,-1.0437,0
1.38343,-1.06887,0
1.45255,-1.0963,0
1.54297,-1.11235,0
1.64239,-1.11448,0
1.32171,-1.04282,0
1.35189,-1.0557,0
1.39512,-1.07711,0
1.46112,-1.1006,0
1.54729,-1.11387,0
1.64239,-1.11448,0
1.34442,-1.07608,0
1.37091,-1.0798,0
1.40996,-1.09348,0
1.47097,-1.11072,0
1.55266,-1.11998,0
1.6445,-1.11802,0
1.354,-1.09549,0
1.37825,-1.09376,0
1.41451,-1.10199,0
1.47301,-1.11533,0
1.55317,-1.122,0
1.6445,-1.11802,0
1.36135,-1.1178,0
1.38302,-1.1093,0
1.41655,-1.11159,0
1.473,-1.12068,0
1.55252,-1.12442,0
1.6445,-1.11802,0
1.37323,-1.13745,0
1.39262,-1.12425,0
1.42373,-1.12154,0
1.47702,-1.12555,0
1.55302,-1.12528,0
1.64176,-1.11599,0
1.38564,-1.14721,0
1.40415,-1.13298,0
1.43365,-1.12784,0
1.48441,-1.12911,0
1.55687,-1.12662,0
1.64176,-1.11599,0
1.40064,-1.15847,0
1.41858,-1.14392,0
1.44583,-1.1362,0
1.49337,-1.13459,0
1.56133,-1.13009,0
1.64108,-1.11846,0
1.41198,-1.17001,0
1.42823,-1.15334,0
1.45215,-1.14181,0
1.49613,-1.1371,0
1.55914,-1.1297,0
1.63373,-1.11614,0
1.43203,-1.18188,0
1.45119,-1.1585,0
1.50987,-1.14059,0
1.63373,-1.11614,0
1.44375,-1.18808,0
1.45579,-1.16503,0
1.481,-1.148,0
1.57009,-1.13084,0
1.63507,-1.11247,0
1.4568,-1.1933,0
1.47325,-1.16869,0
1.50707,-1.15117,0
1.56215,-1.13452,0
1.63438,-1.11298,0
1.47717,-1.19658,0
1.50272,-1.17101,0
1.54383,-1.14598,0
1.64375,-1.11895,0
1.50133,-1.19861,0
1.52751,-1.169,0
1.58712,-1.14406,0
1.64676,-1.11237,0
1.52537,-1.1987,0
1.55904,-1.17249,0
1.60554,-1.14574,0
1.65063,-1.11563,0
