x,y,z
-0.0386174,-0.0967476,0
0.0270123,-0.213261,0
0.0998221,-0.345913,0
0.188478,-0.502843,0
0.277396,-0.652571,0
0.35476,-0.772273,0
0.421063,-0.869862,0
-0.0388173,-0.0967465,0
0.0268442,-0.213223,0
0.0996898,-0.345841,0
0.188379,-0.502735,0
0.277341,-0.65249,0
0.354726,-0.772234,0
0.421063,-0.869862,0
-0.0395509,-0.0982492,0
0.0261807,-0.214399,0
0.0991512,-0.346698,0
0.18797,-0.503247,0
0.277091,-0.65279,0
0.354598,-0.772374,0
0.421063,-0.869862,0
-0.0386642,-0.0973682,0
0.0269556,-0.213782,0
0.0997734,-0.346332,0
0.188441,-0.50315,0
0.277374,-0.652764,0
0.354753,-0.772363,0
0.421063,-0.869862,0
-0.0387905,-0.0968998,0
0.026858,-0.213391,0
0.099692,-0.346025,0
0.188373,-0.502939,0
0.277321,-0.652639,0
0.354724,-0.772309,0
0.421063,-0.869862,0
-0.0392312,-0.0988024,0
0.0264569,-0.214927,0
0.0993903,-0.347167,0
0.188198,-0.503631,0
0.277272,-0.653018,0
0.354707,-0.772467,0
0.421063,-0.869862,0
-0.0389251,-0.0964636,0
0.0267726,-0.213041,0
0.0996411,-0.345747,0
0.188372,-0.502722,0
0.27735,-0.652488,0
0.354743,-0.772229,0
0.421063,-0.869862,0
-0.0394453,-0.0965329,0
0.0263219,-0.213082,0
0.0992675,-0.345774,0
0.188074,-0.502743,0
0.277142,-0.652513,0
0.354638,-0.77225,0
0.421063,-0.869862,0
-0.0387901,-0.0991799,0
0.0268276,-0.215258,0
0.0996969,-0.347435,0
0.188444,-0.503822,0
0.277447,-0.653126,0
0.354798,-0.772509,0
0.421063,-0.869862,0
-0.0385328,-0.0952211,0
0.0271338,-0.212082,0
0.0999267,-0.345071,0
0.188578,-0.502358,0
0.277456,-0.652294,0
0.354802,-0.772145,0
0.421063,-0.869862,0
-0.0385791,-0.0978374,0
0.0270898,-0.214423,0
0.099941,-0.347042,0
0.188743,-0.503858,0
0.27768,-0.653191,0
0.354971,-0.772525,0
0.421063,-0.869862,0
-0.0388669,-0.0975492,0
0.0268515,-0.214153,0
0.0997483,-0.346798,0
0.188592,-0.503647,0
0.277581,-0.653056,0
0.354915,-0.772464,0
0.421063,-0.869862,0
-0.0389022,-0.0980668,0
0.0268088,-0.214576,0
0.0997141,-0.347122,0
0.188569,-0.503864,0
0.277573,-0.653185,0
0.354913,-0.772523,0
0.421063,-0.869862,0
-0.0386539,-0.0980019,0
0.0270229,-0.214544,0
0.0998885,-0.347119,0
0.188705,-0.503888,0
0.277661,-0.653203,0
0.35496,-0.772529,0
0.421063,-0.869862,0
-0.0381751,-0.0980661,0
0.0274349,-0.214613,0
0.100231,-0.347176,0
0.188979,-0.503924,0
0.277854,-0.653212,0
0.355058,-0.772524,0
0.421063,-0.869862,0
-0.0382991,-0.0988175,0
0.027255,-0.214985,0
0.100044,-0.347245,0
0.188709,-0.50372,0
0.277616,-0.653065,0
0.354884,-0.772477,0
0.421063,-0.869862,0
-0.0383547,-0.0985247,0
0.027214,-0.214741,0
0.10001,-0.347053,0
0.188679,-0.503586,0
0.277592,-0.652986,0
0.35487,-0.772442,0
0.421063,-0.869862,0
-0.0382537,-0.0986408,0
0.0273001,-0.214825,0
0.100085,-0.347101,0
0.188743,-0.503591,0
0.277644,-0.652976,0
0.354895,-0.772433,0
0.421063,-0.869862,0
-0.0381893,-0.0987214,0
0.0273526,-0.214903,0
0.100126,-0.347174,0
0.188775,-0.503659,0
0.277663,-0.653021,0
0.354906,-0.772454,0
0.421063,-0.869862,0
-0.0386467,-0.0978504,0
0.0269766,-0.214187,0
0.0998097,-0.346635,0
0.188511,-0.503325,0
0.277461,-0.652844,0
0.354803,-0.772386,0
0.421063,-0.869862,0
-0.0383238,-0.0978167,0
0.0271405,-0.21368,0
0.0998625,-0.345815,0
0.188277,-0.502284,0
0.277156,-0.652172,0
0.354532,-0.77212,0
0.421063,-0.869862,0
-0.0389823,-0.097944,0
0.0265723,-0.213749,0
0.099396,-0.345843,0
0.18791,-0.502278,0
0.276908,-0.652174,0
0.354403,-0.77213,0
0.421063,-0.869862,0
-0.038649,-0.0973716,0
0.0268751,-0.213264,0
0.0996504,-0.345438,0
0.188112,-0.501954,0
0.277052,-0.651956,0
0.35447,-0.77202,0
0.421063,-0.869862,0
-0.0391496,-0.0973593,0
0.0264405,-0.213272,0
0.0992836,-0.345484,0
0.187813,-0.502053,0
0.276828,-0.65205,0
0.354362,-0.772079,0
0.421063,-0.869862,0
-0.039241,-0.0963637,0
0.0263876,-0.212425,0
0.099243,-0.344796,0
0.187777,-0.50154,0
0.276799,-0.65173,0
0.354339,-0.771931,0
