x,y,z
0.698536,-0.0862127,0
0.888516,-0.202597,0
1.02395,-0.301816,0
1.13067,-0.392302,0
0.428528,0.0612305,0
0.566668,-0.00255909,0
0.724036,-0.0893007,0
0.907031,-0.210864,0
1.03729,-0.313568,0
1.13945,-0.407595,0
0.464521,0.0716889,0
0.601724,0.00359373,0
0.758044,-0.0873968,0
0.937396,-0.217286,0
1.05818,-0.32977,0
1.15439,-0.427638,0
0.50144,0.0791295,0
0.636277,0.00500449,0
0.789377,-0.0925224,0
0.963752,-0.229807,0
1.07802,-0.347418,0
1.16926,-0.44773,0
0.527428,0.0829961,0
0.663676,0.00591079,0
0.817907,-0.0955922,0
0.99182,-0.237247,0
1.10469,-0.358784,0
1.19427,-0.462664,0
0.556673,0.0852252,0
0.691935,0.00352035,0
0.844548,-0.103272,0
1.01478,-0.24985,0
1.12357,-0.375393,0
1.20908,-0.482808,0
0.585516,0.0857898,0
0.719781,-0.000234952,0
0.870765,-0.111935,0
1.03744,-0.263012,0
1.14232,-0.392237,0
1.22394,-0.502916,0
0.616686,0.0833553,0
0.747655,-0.00622687,0
0.89468,-0.121451,0
1.05637,-0.275233,0
1.15734,-0.405953,0
1.2356,-0.517708,0
0.638143,0.083128,0
0.764483,-0.00814249,0
0.906467,-0.124155,0
1.06313,-0.277583,0
1.16041,-0.407174,0
1.2356,-0.517708,0
0.649369,0.0818398,0
0.772694,-0.0104618,0
0.91297,-0.12736,0
1.06999,-0.282839,0
1.17271,-0.41829,0
1.25399,-0.535226,0
0.657401,0.0825162,0
0.784162,-0.0114686,0
0.926083,-0.131435,0
1.08159,-0.289372,0
1.17857,-0.422171,0
1.25399,-0.535226,0
0.670353,0.0793471,0
0.798204,-0.0172628,0
0.940743,-0.141194,0
1.09566,-0.303532,0
1.19275,-0.43968,0
1.26871,-0.555429,0
0.693743,0.0792905,0
0.817762,-0.0190128,0
0.956226,-0.143293,0
1.10663,-0.304592,0
1.19843,-0.440025,0
1.26871,-0.555429,0
0.702441,0.0805003,0
0.825,-0.0186485,0
0.961853,-0.143378,0
1.11044,-0.304647,0
1.20035,-0.440018,0
1.26871,-0.555429,0
0.710453,0.0802247,0
0.835785,-0.0215002,0
0.975032,-0.150383,0
1.12438,-0.316278,0
1.21475,-0.455783,0
1.28351,-0.574786,0
0.73826,0.0838281,0
0.854824,-0.0192853,0
0.985224,-0.145926,0
1.12828,-0.308133,0
1.21758,-0.451324,0
1.28351,-0.574786,0
0.764222,0.0885304,0
0.875407,-0.0178568,0
1.00002,-0.145769,0
1.13925,-0.308994,0
1.23161,-0.46167,0
1.29831,-0.594936,0
0.804058,0.100838,0
0.910355,-0.0045728,0
1.02312,-0.135119,0
1.15128,-0.298677,0
1.23812,-0.456196,0
1.29831,-0.594936,0
0.83216,0.107215,0
0.939282,-0.002042,0
1.05091,-0.138555,0
1.17588,-0.308054,0
1.25959,-0.470696,0
1.31689,-0.613744,0
0.865414,0.111474,0
0.967784,0.000857867,0
1.07503,-0.135757,0
1.19543,-0.305108,0
1.27436,-0.465394,0
1.32799,-0.605685,0
0.885924,0.110995,0
0.988804,-0.00382546,0
1.09631,-0.14552,0
1.21483,-0.320149,0
1.29097,-0.483588,0
1.34243,-0.626096,0
0.915624,0.109611,0
1.01315,-0.00986643,0
1.11943,-0.153335,0
1.23482,-0.328897,0
1.30573,-0.486056,0
1.35486,-0.621224,0
0.940184,0.1048,0
1.04063,-0.0216523,0
1.14989,-0.1756,0
1.2624,-0.360803,0
1.32395,-0.512298,0
1.3676,-0.640249,0
0.959187,0.0965961,0
1.04755,-0.0280302,0
1.14752,-0.178956,0
1.2578,-0.364726,0
1.328,-0.524748,0
1.38214,-0.660588,0
0.972613,0.0932939,0
1.06153,-0.0288049,0
1.16123,-0.177578,0
1.27176,-0.362567,0
1.3426,-0.51767,0
1.39988,-0.649125,0
0.989037,0.0833975,0
1.07661,-0.0406546,0
1.17381,-0.193733,0
1.28109,-0.384218,0
1.35009,-0.538275,0
1.40842,-0.667513,0
0.998626,0.0772059,0
1.08408,-0.0467574,0
1.17973,-0.201671,0
1.28492,-0.394833,0
1.35169,-0.544676,0
1.40842,-0.667513,0
1.00257,0.0742874,0
1.08661,-0.0497633,0
1.1795,-0.203477,0
1.28297,-0.396063,0
1.35072,-0.545568,0
1.40961,-0.667928,0
1.00758,0.0654889,0
1.09039,-0.0594879,0
1.18146,-0.213591,0
1.28514,-0.408805,0
1.35655,-0.559213,0
1.42158,-0.682918,0
1.01755,0.0507659,0
1.09948,-0.0741998,0
1.18897,-0.226905,0
1.29302,-0.422066,0
1.36913,-0.573373,0
1.43977,-0.697888,0
1.0274,0.0392105,0
1.10589,-0.0846167,0
1.1917,-0.234321,0
