x,y,z
0.736058,-0.471405,0
-0.00341771,-0.048211,0
0.127121,-0.120115,0
0.274258,-0.207899,0
0.458463,-0.322218,0
0.605074,-0.409068,0
0.725963,-0.487401,0
-0.0170179,-0.0913187,0
0.111571,-0.169313,0
0.260604,-0.260732,0
0.452075,-0.372708,0
0.604997,-0.457121,0
0.731015,-0.535956,0
-0.0172859,-0.10771,0
0.111165,-0.182936,0
0.260276,-0.270855,0
0.452831,-0.37771,0
0.60557,-0.458739,0
0.731015,-0.535956,0
-0.013785,-0.11714,0
0.118137,-0.1931,0
0.270659,-0.282027,0
0.46699,-0.389856,0
0.623131,-0.471772,0
0.751545,-0.550219,0
-0.00260246,-0.134988,0
0.126457,-0.208481,0
0.276764,-0.293836,0
0.471227,-0.396778,0
0.625298,-0.47481,0
0.751545,-0.550219,0
0.00984286,-0.171197,0
0.13945,-0.23969,0
0.291737,-0.320713,0
0.488513,-0.418239,0
0.64441,-0.492268,0
0.772063,-0.564499,0
0.0123618,-0.19035,0
0.138114,-0.26655,0
0.286759,-0.355502,0
0.48054,-0.460787,0
0.634422,-0.5399,0
0.761271,-0.615848,0
0.0161357,-0.211402,0
0.141423,-0.283581,0
0.289752,-0.368513,0
0.482933,-0.469478,0
0.63557,-0.545924,0
0.761048,-0.62001,0
0.022101,-0.238578,0
0.152844,-0.304538,0
0.305304,-0.385034,0
0.500489,-0.484827,0
0.654856,-0.560858,0
0.782033,-0.633594,0
0.0284674,-0.283597,0
0.16164,-0.34614,0
0.316868,-0.420317,0
0.516765,-0.508595,0
0.674111,-0.577356,0
0.803032,-0.647162,0
0.0407817,-0.311601,0
0.175335,-0.37165,0
0.332319,-0.443536,0
0.533933,-0.529441,0
0.69238,-0.597281,0
0.822196,-0.666981,0
0.0566559,-0.342668,0
0.178108,-0.40272,0
0.320073,-0.473672,0
0.488748,-0.552837,0
0.633207,-0.620924,0
0.74812,-0.680139,0
0.840584,-0.732353,0
0.0630914,-0.365262,0
0.172477,-0.415857,0
0.301014,-0.477057,0
0.456111,-0.549155,0
0.609667,-0.619113,0
0.736839,-0.677154,0
0.840584,-0.732353,0
0.0787259,-0.380725,0
0.186366,-0.429019,0
0.3135,-0.487796,0
0.466571,-0.559131,0
0.623477,-0.630735,0
0.754669,-0.689114,0
0.861986,-0.745278,0
0.0849195,-0.388832,0
0.192434,-0.436039,0
0.319298,-0.49408,0
0.471894,-0.565026,0
0.627228,-0.633823,0
0.756442,-0.690617,0
0.861986,-0.745278,0
0.0944023,-0.403448,0
0.203602,-0.450531,0
0.332549,-0.508272,0
0.487514,-0.578523,0
0.645376,-0.646453,0
0.776404,-0.702993,0
0.8834,-0.758182,0
0.105527,-0.419451,0
0.214487,-0.468688,0
0.343141,-0.529605,0
0.497555,-0.603659,0
0.65492,-0.675131,0
0.785996,-0.733703,0
0.893508,-0.789768,0
0.107837,-0.420324,0
0.217047,-0.469831,0
0.345836,-0.531341,0
0.500347,-0.605932,0
0.656692,-0.676754,0
0.78688,-0.734496,0
0.893508,-0.789768,0
0.107074,-0.420621,0
0.216401,-0.470137,0
0.345355,-0.531578,0
0.500079,-0.606003,0
0.656585,-0.676668,0
0.786824,-0.734429,0
0.893508,-0.789768,0
0.116072,-0.433794,0
0.223898,-0.481303,0
0.351421,-0.539794,0
0.504715,-0.610813,0
0.659732,-0.679157,0
0.788273,-0.735665,0
0.893508,-0.789768,0
0.128669,-0.45032,0
0.235423,-0.496594,0
0.361678,-0.55361,0
0.513904,-0.623027,0
0.673292,-0.6914,0
0.806247,-0.747518,0
0.915238,-0.802126,0
0.14182,-0.471152,0
0.24456,-0.524749,0
0.366759,-0.589218,0
0.515164,-0.667225,0
0.670766,-0.745506,0
0.801097,-0.809768,0
0.909164,-0.869976,0
0.153649,-0.487571,0
0.260545,-0.538858,0
0.386726,-0.600638,0
0.537822,-0.678106,0
0.692889,-0.75856,0
0.823322,-0.822999,0
0.931557,-0.881089,0
0.162548,-0.501328,0
0.267178,-0.552079,0
0.390793,-0.612944,0
0.539021,-0.689313,0
0.688814,-0.767831,0
0.814758,-0.829997,0
0.919193,-0.884605,0
0.163753,-0.504598,0
0.269444,-0.555373,0
0.394068,-0.616271,0
0.543105,-0.692927,0
0.691111,-0.770732,0
0.815882,-0.831625,0
0.919193,-0.884605,0
0.173991,-0.513706,0
0.280997,-0.564355,0
0.407231,-0.625122,0
0.558062,-0.701862,0
0.708701,-0.780437,0
0.83599,-0.842052,0
0.941556,-0.89578,0
0.186547,-0.525194,0
0.29421,-0.574515,0
0.421488,-0.634454,0
0.573646,-0.71039,0
0.727458,-0.788666,0
0.857568,-0.850537,0
0.965435,-0.905249,0
0.196421,-0.535071,0
0.303021,-0.583383,0
0.429267,-0.642046,0
0.580186,-0.716116,0
0.731997,-0.791965,0
0.859817,-0.851927,0
0.965435,-0.905249,0
0.206194,-0.543792,0
0.314021,-0.591969,0
0.441685,-0.650049,0
0.594254,-0.723674,0
0.749122,-0.800677,0
0.879542,-0.862104,0
0.987581,-0.916857,0
0.214307,-0.549509,0
0.319789,-0.596123,0
0.445131,-0.653155,0
0.595795,-0.725941,0
0.749854,-0.802154,0
0.879908,-0.862764,0
0.987581,-0.916857,0
0.223382,-0.553148,0
0.33286,-0.602121,0
0.462365,-0.661491,0
0.616874,-0.736347,0
0.771717,-0.812873,0
0.901945,-0.873893,0
1.00966,-0.928584,0
0.231583,-0.558084,0
0.340744,-0.604823,0
0.469924,-0.661271,0
0.624231,-0.732628,0
0.778554,-0.80538,0
0.908352,-0.862938,0
1.01558,-0.914587,0
0.24003,-0.564211,0
0.348214,-0.61,0
0.476158,-0.665123,0
0.629272,-0.735007,0
0.781966,-0.806523,0
0.909943,-0.863438,0
1.01558,-0.914587,0
0.2516,-0.575063,0
0.360019,-0.620448,0
0.488088,-0.6751,0
0.641708,-0.744608,0
0.79764,-0.816769,0
0.92902,-0.874241,0
1.03777,-0.926108,0
0.260999,-0.584847,0
0.371921,-0.63127,0
0.502569,-0.686541,0
0.658877,-0.756217,0
0.814731,-0.826869,0
0.945283,-0.88342,0
1.053,-0.935098,0
0.278556,-0.604559,0
0.388171,-0.64903,0
0.517298,-0.702284,0
0.672381,-0.769648,0
0.831121,-0.839292,0
0.964708,-0.895169,0
1.07518,-0.94663,0
0.2915,-0.61746,0
0.396568,-0.66687,0
0.521116,-0.725517,0
0.671283,-0.798569,0
0.823768,-0.87356,0
0.951539,-0.933778,0
1.05721,-0.988523,0
0.30687,-0.633544,0
0.412235,-0.681314,0
0.536931,-0.738588,0
0.686981,-0.810773,0
0.841387,-0.886338,0
0.97154,-0.946211,0
1.07963,-0.999589,0
0.316952,-0.643735,0
0.426179,-0.692353,0
0.555176,-0.750972,0
0.70935,-0.825052,0
0.863551,-0.900657,0
0.993852,-0.959388,0
1.10211,-1.01051,0
0.325892,-0.654017,0
0.432743,-0.700361,0
0.559305,-0.756908,0
0.711048,-0.828818,0
0.864429,-0.902969,0
0.994229,-0.960505,0
1.10211,-1.01051,0
0.334634,-0.669016,0
0.443555,-0.715027,0
0.572308,-0.77033,0
0.726329,-0.840785,0
0.882578,-0.914493,0
1.01454,-0.97206,0
1.12472,-1.02119,0
0.339928,-0.680503,0
0.450095,-0.724889,0
0.579657,-0.777531,0
0.735157,-0.843375,0
0.889525,-0.913096,0
1.01824,-0.969793,0
1.128,-1.01303,0
0.34797,-0.693632,0
0.461199,-0.738495,0
0.593498,-0.791047,0
0.752531,-0.854933,0
0.910125,-0.923609,0
1.04083,-0.98106,0
1.15244,-1.02523,0
0.35668,-0.705569,0
0.468755,-0.749327,0
0.599705,-0.800441,0
0.757621,-0.861542,0
0.913857,-0.926776,0
1.04231,-0.982892,0
1.15244,-1.02523,0
0.362384,-0.71424,0
0.475417,-0.757165,0
0.607662,-0.80734,0
0.767446,-0.867478,0
0.92861,-0.932958,0
1.06162,-0.990121,0
1.17609,-1.03335,0
0.372955,-0.725001,0
0.485181,-0.766868,0
0.616355,-0.816112,0
0.774792,-0.874716,0
0.933659,-0.937292,0
1.06432,-0.991758,0
1.17609,-1.03335,0
0.382434,-0.73165,0
0.494755,-0.775508,0
0.626864,-0.827875,0
0.786308,-0.890244,0
0.946528,-0.957583,0
1.07911,-1.01551,0
1.19333,-1.05832,0
0.392203,-0.737785,0
0.503285,-0.78013,0
0.634336,-0.830647,0
0.792333,-0.891509,0
0.950337,-0.958722,0
1.08071,-1.0164,0
1.19333,-1.05832,0
0.407769,-0.747408,0
0.519365,-0.78868,0
0.65106,-0.838768,0
0.810065,-0.899147,0
0.970501,-0.965356,0
1.10308,-1.02249,0
1.2174,-1.06506,0
0.419413,-0.754143,0
0.5304,-0.794848,0
0.661381,-0.844237,0
0.81926,-0.903781,0
0.976538,-0.968419,0
1.10605,-1.02386,0
1.2174,-1.06506,0
0.435359,-0.761762,0
0.544296,-0.800658,0
0.673176,-0.848251,0
0.829206,-0.905846,0
0.987817,-0.969643,0
1.1185,-1.02524,0
1.2308,-1.06722,0
0.459678,-0.771818,0
0.566069,-0.810341,0
0.692546,-0.858033,0
0.846279,-0.915862,0
1.00608,-0.981144,0
1.13848,-1.0378,0
1.25273,-1.08003,0
0.474006,-0.776115,0
0.583152,-0.816173,0
0.712665,-0.866028,0
0.869342,-0.925737,0
1.02951,-0.990977,0
1.16194,-1.04729,0
1.27599,-1.08919,0
0.481665,-0.778607,0
0.590729,-0.820481,0
0.720255,-0.87307,0
0.876799,-0.935567,0
1.03463,-1.00191,0
1.16484,-1.05917,0
1.27654,-1.10236,0
0.491855,-0.783694,0
0.602043,-0.825504,0
0.732756,-0.878279,0
0.890737,-0.940956,0
1.05208,-1.00795,0
1.18551,-1.06623,0
1.30022,-1.11035,0
0.506584,-0.789427,0
0.612415,-0.829895,0
0.739259,-0.881081,0
0.893944,-0.942315,0
1.0539,-1.00869,0
1.18638,-1.06654,0
1.30022,-1.11035,0
0.516951,-0.794463,0
0.63004,-0.833171,0
0.763928,-0.882444,0
0.925297,-0.941131,0
1.08747,-0.999906,0
1.22069,-1.05307,0
1.33271,-1.09689,0
0.529894,-0.801937,0
0.640998,-0.840098,0
0.772779,-0.888562,0
0.931746,-0.946085,0
1.09152,-1.00324,0
1.22285,-1.05434,0
1.33271,-1.09689,0
0.542014,-0.807697,0
0.654427,-0.846117,0
0.787698,-0.895056,0
0.948236,-0.95339,0
1.11035,-1.0113,0
1.24394,-1.06308,0
1.35548,-1.10721,0
0.556548,-0.811485,0
0.667147,-0.849509,0
0.798417,-0.898107,0
0.956554,-0.956309,0
1.11557,-1.01344,0
1.24652,-1.06381,0
1.35548,-1.10721,0
0.561947,-0.812343,0
0.673706,-0.85111,0
0.806359,-0.900742,0
0.966043,-0.960655,0
1.12969,-1.02007,0
1.26525,-1.07204,0
1.37823,-1.11758,0
0.568737,-0.817319,0
0.67995,-0.857879,0
0.811756,-0.910042,0
0.969781,-0.973655,0
1.13003,-1.0338,0
1.26311,-1.08364,0
1.37336,-1.12927,0
0.579919,-0.826881,0
0.692967,-0.868016,0
0.826629,-0.920972,0
0.986602,-0.985518,0
1.14863,-1.04615,0
1.28399,-1.09415,0
1.39611,-1.13963,0
0.598258,-0.84628,0
0.706522,-0.883871,0
0.834918,-0.931992,0
0.989583,-0.990412,0
1.14589,-1.04469,0
1.27558,-1.08814,0
1.38242,-1.13055,0
0.616108,-0.859884,0
0.724646,-0.896513,0
0.853653,-0.942632,0
1.0089,-0.999343,0
1.16635,-1.05437,0
1.29712,-1.09858,0
1.40525,-1.14074,0
0.641206,-0.873994,0
0.777817,-0.920966,0
0.940002,-0.98035,0
1.15198,-1.05552,0
1.31498,-1.10977,0
1.45133,-1.16014,0
0.655897,-0.881238,0
0.79679,-0.927198,0
0.961838,-0.985521,0
1.17092,-1.0589,0
1.33705,-1.11308,0
1.47603,-1.16563,0
0.675659,-0.890764,0
0.817117,-0.936559,0
0.982974,-0.994767,0
1.19244,-1.06897,0
1.35911,-1.12352,0
1.49896,-1.17558,0
0.695248,-0.906934,0
0.836816,-0.952368,0
1.00259,-1.01024,0
1.21214,-1.08314,0
1.37892,-1.13601,0
1.51936,-1.18649,0
0.709817,-0.921442,0
0.84864,-0.964553,0
1.0116,-1.01912,0
1.21811,-1.08854,0
1.38202,-1.13869,0
1.51936,-1.18649,0
0.729863,-0.930986,0
0.853933,-0.973439,0
0.999381,-1.02625,0
1.17133,-1.08781,0
1.32138,-1.13664,0
1.44313,-1.1695,0
1.54254,-1.19584,0
0.764281,-0.946576,0
0.879495,-0.985149,0
1.01574,-1.03385,0
1.17894,-1.09333,0
1.34052,-1.14892,0
1.47618,-1.18756,0
1.58932,-1.2135,0
0.784808,-0.955764,0
0.895864,-0.992484,0
1.02742,-1.03947,0
1.18537,-1.09723,0
1.34369,-1.15143,0
1.47714,-1.18861,0
1.58932,-1.2135,0
0.804537,-0.966349,0
0.913455,-1.00127,0
1.04268,-1.04595,0
1.19819,-1.10104,0
1.35412,-1.15295,0
1.4852,-1.18865,0
1.59522,-1.21262,0
0.821061,-0.978126,0
0.927712,-1.01149,0
1.05423,-1.05373,0
1.20698,-1.10594,0
1.3599,-1.15531,0
1.48796,-1.18948,0
1.59522,-1.21262,0
0.84489,-0.986614,0
0.948115,-1.0187,0
1.07077,-1.05957,0
1.21932,-1.10997,0
1.36788,-1.15735,0
1.49182,-1.19005,0
1.59522,-1.21262,0
0.867158,-0.992521,0
0.96365,-1.02273,0
1.07929,-1.06226,0
1.37319,-1.15766,0
1.4939,-1.1899,0
1.59522,-1.21262,0
0.884977,-1.00119,0
1.00394,-1.03583,0
1.14542,-1.0809,0
1.33301,-1.13841,0
1.47775,-1.1747,0
1.59817,-1.19789,0
0.904811,-1.01352,0
1.02125,-1.04583,0
1.15925,-1.08826,0
1.3396,-1.14232,0
1.48025,-1.17649,0
1.59817,-1.19789,0
0.932306,-1.02424,0
1.0439,-1.05449,0
1.1765,-1.09416,0
1.35047,-1.14458,0
1.48532,-1.17698,0
1.59817,-1.19789,0
0.959221,-1.03175,0
1.06574,-1.06044,0
1.19293,-1.09852,0
1.36092,-1.14678,0
1.49039,-1.1775,0
1.59817,-1.19789,0
0.987696,-1.03555,0
1.08789,-1.06423,0
1.20882,-1.10043,0
1.37002,-1.14631,0
1.49352,-1.17476,0
1.59557,-1.19428,0
1.00493,-1.04123,0
1.10185,-1.0698,0
1.21927,-1.10464,0
1.3765,-1.14904,0
1.49669,-1.17573,0
1.59557,-1.19428,0
1.02445,-1.04796,0
1.11781,-1.07553,0
1.23135,-1.10874,0
1.3841,-1.15125,0
1.50035,-1.17641,0
1.59557,-1.19428,0
1.04776,-1.05734,0
1.13687,-1.08352,0
1.24584,-1.11452,0
1.39322,-1.15435,0
1.50467,-1.17748,0
1.59557,-1.19428,0
1.0648,-1.06484,0
1.15084,-1.08973,0
1.2567,-1.1184,0
1.4001,-1.15597,0
1.50792,-1.17792,0
1.59557,-1.19428,0
1.08258,-1.07021,0
1.16544,-1.09396,0
1.26781,-1.1214,0
1.407,-1.15743,0
1.51109,-1.17828,0
1.59557,-1.19428,0
1.09727,-1.076,0
1.20103,-1.10524,0
1.32851,-1.13835,0
1.46992,-1.16854,0
1.58762,-1.18665,0
1.11813,-1.08669,0
1.22207,-1.11407,0
1.34972,-1.14496,0
1.48036,-1.1704,0
1.58762,-1.18665,0
1.14237,-1.09351,0
1.24151,-1.11918,0
1.36353,-1.14749,0
1.48683,-1.17099,0
1.58762,-1.18665,0
1.162,-1.09688,0
1.25698,-1.12165,0
1.37418,-1.1485,0
1.49184,-1.17101,0
1.58762,-1.18665,0
1.17872,-1.10033,0
1.27095,-1.12403,0
1.38493,-1.14946,0
1.49923,-1.17089,0
1.59207,-1.18603,0
1.19482,-1.10207,0
1.28364,-1.12539,0
1.3936,-1.14989,0
1.50326,-1.17077,0
1.59207,-1.18603,0
1.21206,-1.10954,0
1.29691,-1.13078,0
1.40232,-1.15301,0
1.50736,-1.17194,0
1.59207,-1.18603,0
1.23537,-1.11692,0
1.33618,-1.14048,0
1.48997,-1.16979,0
1.59207,-1.18603,0
1.2502,-1.11729,0
1.34857,-1.14228,0
1.4926,-1.17008,0
1.59207,-1.18603,0
1.26265,-1.11899,0
1.35715,-1.1431,0
1.4965,-1.16998,0
1.59207,-1.18603,0
1.28512,-1.12127,0
1.37125,-1.14251,0
1.50005,-1.16621,0
1.58707,-1.18129,0
1.31717,-1.1181,0
1.39381,-1.14064,0
1.50996,-1.16435,0
1.58707,-1.18129,0
1.35901,-1.12187,0
1.4233,-1.14174,0
1.52262,-1.16417,0
1.58707,-1.18129,0
1.39224,-1.12859,0
1.49249,-1.15919,0
1.58724,-1.18253,0
1.42507,-1.12894,0
1.50894,-1.15179,0
1.58724,-1.18253,0
1.44404,-1.12862,0
1.51867,-1.15203,0
1.58724,-1.18253,0
